Country_REF	Country_ISO	Country_ALT	Region_REF	Region_ALT
Japan	JPN	Japan	Asakuchi	NA
Japan	JPN	Japan	Kurashiki	NA
Japan	JPN	Japan	Hayashima	NA
Japan	JPN	Japan	Souja	NA
Japan	JPN	Japan	Tsuyama	NA
Japan	JPN	Japan	Nagi	NA
Japan	JPN	Japan	Bizen	NA
Japan	JPN	Japan	Misaki	NA
Japan	JPN	Japan	Mimasaka	NA
Japan	JPN	Japan	Yakage	NA
Japan	JPN	Japan	Satosho	NA
Japan	JPN	Japan	Wake	NA
Japan	JPN	Japan	Okayama	Okayama
Japan	JPN	Japan	Ichikikushikino	NA
Japan	JPN	Japan	Satsuma	NA
Japan	JPN	Japan	Akune	NA
Japan	JPN	Japan	Aira	NA
Japan	JPN	Japan	Isa	NA
Japan	JPN	Japan	Yakushima	NA
Japan	JPN	Japan	Kimotsuki	NA
Japan	JPN	Japan	Kinkou	NA
Japan	JPN	Japan	Satsumasendai	NA
Japan	JPN	Japan	Mishima	NA
Japan	JPN	Japan	Shibushi	NA
Japan	JPN	Japan	Ibusuki	NA
Japan	JPN	Japan	Kagoshima	Kagoshima
Japan	JPN	Japan	Kanoya	NA
Japan	JPN	Japan	Toshima	NA
Japan	JPN	Japan	Izumi	NA
Japan	JPN	Japan	Tarumizu	NA
Japan	JPN	Japan	Setouchi	NA
Japan	JPN	Japan	Nishinoomote	NA
Japan	JPN	Japan	Soo	NA
Japan	JPN	Japan	Oosaki	NA
Japan	JPN	Japan	Yamato	NA
Japan	JPN	Japan	China	NA
Japan	JPN	Japan	Naka Tane	NA
Japan	JPN	Japan	Nagashima	NA
Japan	JPN	Japan	Amagi	NA
Japan	JPN	Japan	Higashi Kushira	NA
Japan	JPN	Japan	Tokunoshima	NA
Japan	JPN	Japan	Minami Satsuma	NA
Japan	JPN	Japan	Minami Kyushu	NA
Japan	JPN	Japan	Minami Tane	NA
Japan	JPN	Japan	Minami Oosumi	NA
Japan	JPN	Japan	Hioki	NA
Japan	JPN	Japan	Makurazaki	NA
Japan	JPN	Japan	Kirishima	NA
Japan	JPN	Japan	Yuusui	NA
Japan	JPN	Japan	Yoron	NA
Japan	JPN	Japan	Tatsugo	NA
Japan	JPN	Japan	Wadomari	NA
Japan	JPN	Japan	Isen	NA
Japan	JPN	Japan	Amami	NA
Japan	JPN	Japan	Uken	NA
Japan	JPN	Japan	Kikai	NA
Japan	JPN	Japan	Ebino	NA
Japan	JPN	Japan	Aya	NA
Japan	JPN	Japan	Nobeoka	NA
Japan	JPN	Japan	Miyazaki	Miyazaki
Japan	JPN	Japan	Kushima	NA
Japan	JPN	Japan	Gokase	NA
Japan	JPN	Japan	Takaharu	NA
Japan	JPN	Japan	Takachiho	NA
Japan	JPN	Japan	Takanabe	NA
Japan	JPN	Japan	Kunitomi	NA
Japan	JPN	Japan	Mimata	NA
Japan	JPN	Japan	Morotsuka	NA
Japan	JPN	Japan	Kobayashi	NA
Japan	JPN	Japan	Shintomi	NA
Japan	JPN	Japan	Saito	NA
Japan	JPN	Japan	Nishi Mera	NA
Japan	JPN	Japan	Kawaminami	NA
Japan	JPN	Japan	Shiiba	NA
Japan	JPN	Japan	Miyakonojo	NA
Japan	JPN	Japan	Tsuno	NA
Japan	JPN	Japan	Hyuuga	NA
Japan	JPN	Japan	Nichinan	NA
Japan	JPN	Japan	Hinokage	NA
Japan	JPN	Japan	Misato	NA
Japan	JPN	Japan	Kijo	NA
Japan	JPN	Japan	Kadogawa	NA
Japan	JPN	Japan	Asagiri	NA
Japan	JPN	Japan	Aso	NA
Japan	JPN	Japan	Ashikita	NA
Japan	JPN	Japan	Uki	NA
Japan	JPN	Japan	Uto	NA
Japan	JPN	Japan	Mashiki	NA
Japan	JPN	Japan	Kashima	NA
Japan	JPN	Japan	Kikuchi	NA
Japan	JPN	Japan	Kikuyou	NA
Japan	JPN	Japan	Kuma	NA
Japan	JPN	Japan	Gyokuto	NA
Japan	JPN	Japan	Tamana	NA
Japan	JPN	Japan	Nishiki	NA
Japan	JPN	Japan	Itsuki	NA
Japan	JPN	Japan	Mifune	NA
Japan	JPN	Japan	Kousa	NA
Japan	JPN	Japan	Arao	NA
Japan	JPN	Japan	Takamori	NA
Japan	JPN	Japan	Koushi	NA
Japan	JPN	Japan	Yamae	NA
Japan	JPN	Japan	Yamaga	NA
Japan	JPN	Japan	Yamato	NA
Japan	JPN	Japan	Ubuyama	NA
Japan	JPN	Japan	Oguni	NA
Japan	JPN	Japan	Kamiamakusa	NA
Japan	JPN	Japan	Hitoyoshi	NA
Japan	JPN	Japan	Mizukami	NA
Japan	JPN	Japan	Minamata	NA
Japan	JPN	Japan	Nishihara	NA
Japan	JPN	Japan	Sagara	NA
Japan	JPN	Japan	Taragi	NA
Japan	JPN	Japan	Oodu	NA
Japan	JPN	Japan	Nagasu	NA
Japan	JPN	Japan	Tsunagi	NA
Japan	JPN	Japan	Amakusa	NA
Japan	JPN	Japan	Yunomae	NA
Japan	JPN	Japan	Minami Aso	NA
Japan	JPN	Japan	Minami Kan	NA
Japan	JPN	Japan	Minami Oguni	NA
Japan	JPN	Japan	Yatsushiro	NA
Japan	JPN	Japan	Misato	NA
Japan	JPN	Japan	Hikawa	NA
Japan	JPN	Japan	Reihoku	NA
Japan	JPN	Japan	Nagomi	NA
Japan	JPN	Japan	Kumamoto	Kumamoto
Japan	JPN	Japan	Usa	NA
Japan	JPN	Japan	Usuki	NA
Japan	JPN	Japan	Kitsuki	NA
Japan	JPN	Japan	Kokonoe	NA
Japan	JPN	Japan	Kusu	NA
Japan	JPN	Japan	Kunisaki	NA
Japan	JPN	Japan	Saiki	NA
Japan	JPN	Japan	Ooita	NA
Japan	JPN	Japan	Taketa	NA
Japan	JPN	Japan	Nakatsu	NA
Japan	JPN	Japan	Tsukumi	NA
Japan	JPN	Japan	Hiji	NA
Japan	JPN	Japan	Hita	Oita
Japan	JPN	Japan	Himeshima	NA
Japan	JPN	Japan	Beppu	NA
Japan	JPN	Japan	Bungo Takada	NA
Japan	JPN	Japan	Bungo Oono	NA
Japan	JPN	Japan	Yufu	NA
Japan	JPN	Japan	Ukiha	NA
Japan	JPN	Japan	Shime	Ehime
Japan	JPN	Japan	Miyako	NA
Japan	JPN	Japan	Miyama	NA
Japan	JPN	Japan	Ashiya	NA
Japan	JPN	Japan	Kurate	NA
Japan	JPN	Japan	Umi	NA
Japan	JPN	Japan	Onga	NA
Japan	JPN	Japan	Okagaki	NA
Japan	JPN	Japan	Kama	NA
Japan	JPN	Japan	Kanda	NA
Japan	JPN	Japan	Yoshitomi	NA
Japan	JPN	Japan	Hisayama	NA
Japan	JPN	Japan	Kume	NA
Japan	JPN	Japan	Wakamiya	NA
Japan	JPN	Japan	Keisen	NA
Japan	JPN	Japan	Hirokawa	NA
Japan	JPN	Japan	Yukuhashi	NA
Japan	JPN	Japan	Kawara	NA
Japan	JPN	Japan	Itoda	NA
Japan	JPN	Japan	Itoshima	NA
Japan	JPN	Japan	Sasaguri	NA
Japan	JPN	Japan	Kasuga	NA
Japan	JPN	Japan	Ogoori	NA
Japan	JPN	Japan	Kotake	NA
Japan	JPN	Japan	Kouge	NA
Japan	JPN	Japan	Shingu	NA
Japan	JPN	Japan	Sue	NA
Japan	JPN	Japan	Mizumaki	NA
Japan	JPN	Japan	Akamura	NA
Japan	JPN	Japan	Kawasaki	NA
Japan	JPN	Japan	Dazaifu	NA
Japan	JPN	Japan	Ookawa	NA
Japan	JPN	Japan	Tachiarai	NA
Japan	JPN	Japan	Oto	NA
Japan	JPN	Japan	Oomura	NA
Japan	JPN	Japan	Ooki	NA
Japan	JPN	Japan	Oonojo	NA
Japan	JPN	Japan	Chikujo	NA
Japan	JPN	Japan	Chikugo	NA
Japan	JPN	Japan	Chikushino	NA
Japan	JPN	Japan	Chikuzen	NA
Japan	JPN	Japan	Nakama	NA
Japan	JPN	Japan	Asakura	NA
Japan	JPN	Japan	Noogata	NA
Japan	JPN	Japan	Soeda	NA
Japan	JPN	Japan	Tagawa	Kagawa
Japan	JPN	Japan	Toho	NA
Japan	JPN	Japan	Nakagawa	NA
Japan	JPN	Japan	Kasuya	NA
Japan	JPN	Japan	Yame	NA
Japan	JPN	Japan	IIduka	NA
Japan	JPN	Japan	Fukuchi	NA
Japan	JPN	Japan	Buzen	NA
Japan	JPN	Japan	Yanagawa	Kanagawa
Japan	JPN	Japan	Kita Kyushu	NA
Japan	JPN	Japan	Fukuoka	Fukuoka
Japan	JPN	Japan	Iki	NA
Japan	JPN	Japan	Unzen	NA
Japan	JPN	Japan	Got2	NA
Japan	JPN	Japan	Saza	NA
Japan	JPN	Japan	Sasebo	NA
Japan	JPN	Japan	Togitsu	NA
Japan	JPN	Japan	Odika	NA
Japan	JPN	Japan	Matsuura	NA
Japan	JPN	Japan	Shinkami Gotou	NA
Japan	JPN	Japan	Saikai	NA
Japan	JPN	Japan	Kawatana	NA
Japan	JPN	Japan	Tsushima	NA
Japan	JPN	Japan	Omura	NA
Japan	JPN	Japan	Nagasaki	Nagasaki
Japan	JPN	Japan	Nagayo	NA
Japan	JPN	Japan	Shimabara	NA
Japan	JPN	Japan	Higashi Sonogi	NA
Japan	JPN	Japan	Minami Shimabara	NA
Japan	JPN	Japan	Hasami	NA
Japan	JPN	Japan	Hirado	NA
Japan	JPN	Japan	Isahaya	NA
Japan	JPN	Japan	Miyaki	Miyagi
Japan	JPN	Japan	Imari	NA
Japan	JPN	Japan	Kiyama	NA
Japan	JPN	Japan	Ureshino	NA
Japan	JPN	Japan	Yoshinogari	NA
Japan	JPN	Japan	Genkai	NA
Japan	JPN	Japan	Kouhoku	NA
Japan	JPN	Japan	Saga	Saga
Japan	JPN	Japan	Kashima	NA
Japan	JPN	Japan	Ogi	NA
Japan	JPN	Japan	Kamimine	NA
Japan	JPN	Japan	Kanzaki	NA
Japan	JPN	Japan	Taku	NA
Japan	JPN	Japan	Tara	NA
Japan	JPN	Japan	Oomachi	NA
Japan	JPN	Japan	Tosu	NA
Japan	JPN	Japan	Karatsu	NA
Japan	JPN	Japan	Shiroishi	NA
Japan	JPN	Japan	Takeo	NA
Japan	JPN	Japan	Arita	NA
Japan	JPN	Japan	Shimonoseki	NA
Japan	JPN	Japan	Nagato	NA
Japan	JPN	Japan	Mine	NA
Japan	JPN	Japan	Sanyo Onoda	NA
Japan	JPN	Japan	Hagi	NA
Japan	JPN	Japan	Yamaguchi	Yamaguchi
Japan	JPN	Japan	Ube	NA
Japan	JPN	Japan	Ino	NA
Japan	JPN	Japan	Aki	NA
Japan	JPN	Japan	Yasuda	NA
Japan	JPN	Japan	Ochi	NA
Japan	JPN	Japan	Geisei	NA
Japan	JPN	Japan	Kounan	NA
Japan	JPN	Japan	Kami	NA
Japan	JPN	Japan	Kochi	Kochi
Japan	JPN	Japan	Kuroshio	NA
Japan	JPN	Japan	Sakawa	NA
Japan	JPN	Japan	Mihara	NA
Japan	JPN	Japan	Shimanto	NA
Japan	JPN	Japan	Shimanto	NA
Japan	JPN	Japan	Muroto	NA
Japan	JPN	Japan	Sukumo	NA
Japan	JPN	Japan	Niyodogawa	NA
Japan	JPN	Japan	Susaki	NA
Japan	JPN	Japan	Otsuki	NA
Japan	JPN	Japan	Okawa	NA
Japan	JPN	Japan	Otoyo	NA
Japan	JPN	Japan	Nakatosa	NA
Japan	JPN	Japan	Tsuno	NA
Japan	JPN	Japan	Tano	NA
Japan	JPN	Japan	Tosa	NA
Japan	JPN	Japan	Tosashimizu	NA
Japan	JPN	Japan	Tosa	NA
Japan	JPN	Japan	Touyou	NA
Japan	JPN	Japan	Nahari	NA
Japan	JPN	Japan	Nankoku	NA
Japan	JPN	Japan	Hidaka	NA
Japan	JPN	Japan	Umaji	NA
Japan	JPN	Japan	Kitagawa	NA
Japan	JPN	Japan	Motoyama	NA
Japan	JPN	Japan	Yusuhara	NA
Japan	JPN	Japan	Ainan	NA
Japan	JPN	Japan	Ikata	NA
Japan	JPN	Japan	Iyo	NA
Japan	JPN	Japan	Uwajima	NA
Japan	JPN	Japan	Kihoku	NA
Japan	JPN	Japan	Kumakougen	NA
Japan	JPN	Japan	Imabari	NA
Japan	JPN	Japan	Shikokuchuo	NA
Japan	JPN	Japan	Matsuyama	NA
Japan	JPN	Japan	Masaki	NA
Japan	JPN	Japan	Matsuno	NA
Japan	JPN	Japan	Kamijima	NA
Japan	JPN	Japan	Niihama	NA
Japan	JPN	Japan	Saijo	NA
Japan	JPN	Japan	Seiyo	NA
Japan	JPN	Japan	Ozu	NA
Japan	JPN	Japan	Tobe	NA
Japan	JPN	Japan	Touon	NA
Japan	JPN	Japan	Uchiko	NA
Japan	JPN	Japan	Yawatahama	NA
Japan	JPN	Japan	Sanuki	NA
Japan	JPN	Japan	Manno	NA
Japan	JPN	Japan	Ayagawa	NA
Japan	JPN	Japan	Utadu	NA
Japan	JPN	Japan	Kanonji	NA
Japan	JPN	Japan	Marugame	NA
Japan	JPN	Japan	Kotohira	NA
Japan	JPN	Japan	Takamatsu	NA
Japan	JPN	Japan	Mitoyoshi	NA
Japan	JPN	Japan	Miki	NA
Japan	JPN	Japan	Syoudoshima	NA
Japan	JPN	Japan	Tadotsu	NA
Japan	JPN	Japan	Naoshima	NA
Japan	JPN	Japan	Tonosho	NA
Japan	JPN	Japan	Higashi Kagawa	NA
Japan	JPN	Japan	Wakkanai	NA
Japan	JPN	Japan	Toyotomi	NA
Japan	JPN	Japan	Sarufutsu	NA
Japan	JPN	Japan	Hamatonbetsu	NA
Japan	JPN	Japan	Horonobe	NA
Japan	JPN	Japan	Nakatonbetsu	NA
Japan	JPN	Japan	Nakagawa	NA
Japan	JPN	Japan	Teshio	NA
Japan	JPN	Japan	Embetsu	NA
Japan	JPN	Japan	Shosanbetsu	NA
Japan	JPN	Japan	Horokanai	NA
Japan	JPN	Japan	Haboro	NA
Japan	JPN	Japan	Bifuka	NA
Japan	JPN	Japan	Otoineppu	NA
Japan	JPN	Japan	Esashi	NA
Japan	JPN	Japan	Oumu	NA
Japan	JPN	Japan	Nayoro	NA
Japan	JPN	Japan	Shibetsu	NA
Japan	JPN	Japan	Wassamu	NA
Japan	JPN	Japan	Kembuchi	NA
Japan	JPN	Japan	Pippu	NA
Japan	JPN	Japan	Aibetsu	NA
Japan	JPN	Japan	Kamikawa	NA
Japan	JPN	Japan	Tsurugi	NA
Japan	JPN	Japan	Anan	NA
Japan	JPN	Japan	Awa	NA
Japan	JPN	Japan	Kaiyo	NA
Japan	JPN	Japan	Yoshinogawa	NA
Japan	JPN	Japan	Sanagouchi	NA
Japan	JPN	Japan	Miyoshi	NA
Japan	JPN	Japan	Katsuura	NA
Japan	JPN	Japan	Komatsushima	NA
Japan	JPN	Japan	Matsushige	NA
Japan	JPN	Japan	Shimokawa	NA
Japan	JPN	Japan	Nishiokoppe	NA
Japan	JPN	Japan	Okoppe	NA
Japan	JPN	Japan	Takinoue	NA
Japan	JPN	Japan	Mombetsu	NA
Japan	JPN	Japan	Engaru	NA
Japan	JPN	Japan	Yubetsu	NA
Japan	JPN	Japan	Saroma	NA
Japan	JPN	Japan	Kitami	NA
Japan	JPN	Japan	Kamikatsu	NA
Japan	JPN	Japan	Kamiita	NA
Japan	JPN	Japan	Kamiyama	NA
Japan	JPN	Japan	Ishii	NA
Japan	JPN	Japan	Higashi Miyoshi	NA
Japan	JPN	Japan	Tokushima	Tokushima
Japan	JPN	Japan	Naka	NA
Japan	JPN	Japan	Itano	NA
Japan	JPN	Japan	Minami	NA
Japan	JPN	Japan	Mima	NA
Japan	JPN	Japan	Kitajima	NA
Japan	JPN	Japan	Mugi	NA
Japan	JPN	Japan	Naruto	NA
Japan	JPN	Japan	Aizumi	NA
Japan	JPN	Japan	Kamishihoro	NA
Japan	JPN	Japan	Tohma	NA
Japan	JPN	Japan	Takasu	NA
Japan	JPN	Japan	Aashikawa	NA
Japan	JPN	Japan	Higashikawa	NA
Japan	JPN	Japan	Biei	NA
Japan	JPN	Japan	Shintoku	NA
Japan	JPN	Japan	Higashikagura	NA
Japan	JPN	Japan	Ashibetsu	NA
Japan	JPN	Japan	Nakafurano	NA
Japan	JPN	Japan	Kamifurano	NA
Japan	JPN	Japan	Minamifurano	NA
Japan	JPN	Japan	Furano	NA
Japan	JPN	Japan	Shimizu	NA
Japan	JPN	Japan	Shikaoi	NA
Japan	JPN	Japan	Hidaka	NA
Japan	JPN	Japan	Biratori	NA
Japan	JPN	Japan	Memuro	NA
Japan	JPN	Japan	Oketo	NA
Japan	JPN	Japan	Kunneppu	NA
Japan	JPN	Japan	Tsubetsu	NA
Japan	JPN	Japan	Bihoro	NA
Japan	JPN	Japan	Ozora	NA
Japan	JPN	Japan	Abashiri	NA
Japan	JPN	Japan	Koshimizu	NA
Japan	JPN	Japan	Rikubetsu	NA
Japan	JPN	Japan	Ashoro	NA
Japan	JPN	Japan	Tomamae	NA
Japan	JPN	Japan	Obira	NA
Japan	JPN	Japan	Fukagawa	NA
Japan	JPN	Japan	Numata	NA
Japan	JPN	Japan	Rumoi	NA
Japan	JPN	Japan	Teshikaga	NA
Japan	JPN	Japan	Kushiro	NA
Japan	JPN	Japan	Kiyosato	NA
Japan	JPN	Japan	Shari	NA
Japan	JPN	Japan	Nakashibetsu	NA
Japan	JPN	Japan	Shibetsu	NA
Japan	JPN	Japan	Rausu	NA
Japan	JPN	Japan	Betsukai	NA
Japan	JPN	Japan	Shibecha	NA
Japan	JPN	Japan	Akkeshi	NA
Japan	JPN	Japan	Hamanaka	NA
Japan	JPN	Japan	Nemuro	NA
Japan	JPN	Japan	Kushiro	NA
Japan	JPN	Japan	Tsurui	NA
Japan	JPN	Japan	Shiranuka	NA
Japan	JPN	Japan	Honbetsu	NA
Japan	JPN	Japan	Urahoro	NA
Japan	JPN	Japan	Shihoro	NA
Japan	JPN	Japan	Ikeda	NA
Japan	JPN	Japan	Toyokoro	NA
Japan	JPN	Japan	Otofuke	NA
Japan	JPN	Japan	Makubetsu	NA
Japan	JPN	Japan	Abu	NA
Japan	JPN	Japan	Taiki	NA
Japan	JPN	Japan	Obihiro	NA
Japan	JPN	Japan	Shimukappu	NA
Japan	JPN	Japan	Nakasatsunai	NA
Japan	JPN	Japan	Niikappu	NA
Japan	JPN	Japan	Sarabetsu	NA
Japan	JPN	Japan	Shinhidaka	NA
Japan	JPN	Japan	Hiroo	NA
Japan	JPN	Japan	Urakawa	NA
Japan	JPN	Japan	Samani	NA
Japan	JPN	Japan	Kudamatsu	NA
Japan	JPN	Japan	Iwakuni	NA
Japan	JPN	Japan	Hikari	NA
Japan	JPN	Japan	Erimo	NA
Japan	JPN	Japan	Shunan	NA
Japan	JPN	Japan	Suo Ooshima	NA
Japan	JPN	Japan	Kaminoseki	NA
Japan	JPN	Japan	Tabuse	NA
Japan	JPN	Japan	Mukawa	NA
Japan	JPN	Japan	Yubari	NA
Japan	JPN	Japan	Atsuma	NA
Japan	JPN	Japan	Yuni	NA
Japan	JPN	Japan	Hirao	NA
Japan	JPN	Japan	Houfu	NA
Japan	JPN	Japan	Yanai	NA
Japan	JPN	Japan	Waki	NA
Japan	JPN	Japan	Chippubetsu	NA
Japan	JPN	Japan	Hokuryu	NA
Japan	JPN	Japan	Moseushi	NA
Japan	JPN	Japan	Akabira	NA
Japan	JPN	Japan	Takikawa	NA
Japan	JPN	Japan	Utashinai	NA
Japan	JPN	Japan	Kamisunagawa	NA
Japan	JPN	Japan	Naie	NA
Japan	JPN	Japan	Bibai	NA
Japan	JPN	Japan	Mikasa	NA
Japan	JPN	Japan	Uryu	NA
Japan	JPN	Japan	Mashike	NA
Japan	JPN	Japan	Shintotsukawa	NA
Japan	JPN	Japan	Sunagawa	NA
Japan	JPN	Japan	Urausu	NA
Japan	JPN	Japan	Ishikari	NA
Japan	JPN	Japan	Tobetsu	NA
Japan	JPN	Japan	Tsukigata	NA
Japan	JPN	Japan	Iwamizawa	NA
Japan	JPN	Japan	Shinshinotsu	NA
Japan	JPN	Japan	Ebetsu	NA
Japan	JPN	Japan	Nanporo	NA
Japan	JPN	Japan	Kuriyama	NA
Japan	JPN	Japan	Naganuma	NA
Japan	JPN	Japan	Abira	NA
Japan	JPN	Japan	Chitose	NA
Japan	JPN	Japan	Tomakomai	NA
Japan	JPN	Japan	Kitahiroshima	NA
Japan	JPN	Japan	Eniwa	NA
Japan	JPN	Japan	Sapporo	NA
Japan	JPN	Japan	Otaru	NA
Japan	JPN	Japan	Date	NA
Japan	JPN	Japan	Shiraoi	NA
Japan	JPN	Japan	Akaigawa	NA
Japan	JPN	Japan	Kyogoku	Hyogo
Japan	JPN	Japan	Kimobetsu	NA
Japan	JPN	Japan	Sobetsu	NA
Japan	JPN	Japan	Noboribetsu	NA
Japan	JPN	Japan	Yoichi	NA
Japan	JPN	Japan	Niki	NA
Japan	JPN	Japan	Furubira	NA
Japan	JPN	Japan	Kyowa	NA
Japan	JPN	Japan	Kutchan	NA
Japan	JPN	Japan	Makkari	NA
Japan	JPN	Japan	Rusutsu	NA
Japan	JPN	Japan	Toyako	NA
Japan	JPN	Japan	Muroran	NA
Japan	JPN	Japan	Tomari	NA
Japan	JPN	Japan	Kamoenai	NA
Japan	JPN	Japan	Shakotan	NA
Japan	JPN	Japan	Rankoshi	NA
Japan	JPN	Japan	Iwanai	NA
Japan	JPN	Japan	Niseko	NA
Japan	JPN	Japan	Toyoura	NA
Japan	JPN	Japan	Kuromatsunai	NA
Japan	JPN	Japan	Oshamambe	NA
Japan	JPN	Japan	Suttu	NA
Japan	JPN	Japan	Yasugi	NA
Japan	JPN	Japan	Shimamaki	NA
Japan	JPN	Japan	Okinoshima	NA
Japan	JPN	Japan	Unnan	NA
Japan	JPN	Japan	Imakane	NA
Japan	JPN	Japan	Yakumo	NA
Japan	JPN	Japan	Masuda	NA
Japan	JPN	Japan	Okuizumo	NA
Japan	JPN	Japan	Ama	NA
Japan	JPN	Japan	Yoshika	NA
Japan	JPN	Japan	Goutsu	NA
Japan	JPN	Japan	Setana	NA
Japan	JPN	Japan	Izumo	NA
Japan	JPN	Japan	Mori	NA
Japan	JPN	Japan	Assabu	NA
Japan	JPN	Japan	Otobe	NA
Japan	JPN	Japan	Hokuto	NA
Japan	JPN	Japan	Nanae	NA
Japan	JPN	Japan	Shikabe	NA
Japan	JPN	Japan	Hakodate	NA
Japan	JPN	Japan	Kikonai	NA
Japan	JPN	Japan	Kaminokuni	NA
Japan	JPN	Japan	Esashi	NA
Japan	JPN	Japan	Shiriuchi	NA
Japan	JPN	Japan	Fukushima	Fukushima
Japan	JPN	Japan	Matsumae	NA
Japan	JPN	Japan	Matsue	NA
Japan	JPN	Japan	Okushiri	NA
Japan	JPN	Japan	Nishinoshima	NA
Japan	JPN	Japan	Kawamoto	NA
Japan	JPN	Japan	Rishiri	NA
Japan	JPN	Japan	Rishirifuji	NA
Japan	JPN	Japan	Rebun	NA
Japan	JPN	Japan	Ooda	NA
Japan	JPN	Japan	Chibu	NA
Japan	JPN	Japan	Tsuwano	NA
Japan	JPN	Japan	Iinan	NA
Japan	JPN	Japan	Misato	NA
Japan	JPN	Japan	Hamada	NA
Japan	JPN	Japan	Oonan	NA
Japan	JPN	Japan	Akitakata	NA
Japan	JPN	Japan	Akioota	NA
Japan	JPN	Japan	Kaita	NA
Japan	JPN	Japan	Kumano	NA
Japan	JPN	Japan	Kure	NA
Japan	JPN	Japan	Etajima	NA
Japan	JPN	Japan	Saka	NA
Japan	JPN	Japan	Mihara	NA
Japan	JPN	Japan	Miyoshi	NA
Japan	JPN	Japan	Shobara	NA
Japan	JPN	Japan	Jinsekikougen	NA
Japan	JPN	Japan	Sera	NA
Japan	JPN	Japan	Osakikamijima	NA
Japan	JPN	Japan	Ootake	NA
Japan	JPN	Japan	Takehara	NA
Japan	JPN	Japan	Higashi Hiroshima	NA
Japan	JPN	Japan	Hatsukaichi	NA
Japan	JPN	Japan	Onomichi	NA
Japan	JPN	Japan	Fuchu	NA
Japan	JPN	Japan	Fuchu	NA
Japan	JPN	Japan	Fukuyama	NA
Japan	JPN	Japan	KIta Hiroshima	NA
Japan	JPN	Japan	Hiroshima	Hiroshima
Japan	JPN	Japan	Ooma	NA
Japan	JPN	Japan	Kazamaura	NA
Japan	JPN	Japan	Mutsu	NA
Japan	JPN	Japan	Sai	NA
Japan	JPN	Japan	Higashidoori	NA
Japan	JPN	Japan	Yokohama	NA
Japan	JPN	Japan	Rokkasho	Hokkaido
Japan	JPN	Japan	Noheji	NA
Japan	JPN	Japan	Tohoku	Tohoku
Japan	JPN	Japan	Misawa	NA
Japan	JPN	Japan	Shichinohe	NA
Japan	JPN	Japan	Hiranai	NA
Japan	JPN	Japan	Towada	NA
Japan	JPN	Japan	Rokunohe	NA
Japan	JPN	Japan	Aomori	Aomori
Japan	JPN	Japan	Gonohe	NA
Japan	JPN	Japan	Oirase	NA
Japan	JPN	Japan	Hachinohe	NA
Japan	JPN	Japan	Hirakawa	NA
Japan	JPN	Japan	Kuroishi	NA
Japan	JPN	Japan	Fujisaki	NA
Japan	JPN	Japan	Itayanagi	NA
Japan	JPN	Japan	Goshogawara	NA
Japan	JPN	Japan	Yomogita	NA
Japan	JPN	Japan	Nakadomari	NA
Japan	JPN	Japan	Sotogahama	NA
Japan	JPN	Japan	Imabetsu	NA
Japan	JPN	Japan	Tsugaru	NA
Japan	JPN	Japan	Tsuruta	NA
Japan	JPN	Japan	Hirosaki	NA
Japan	JPN	Japan	Ajigasawa	NA
Japan	JPN	Japan	Nishimeya	NA
Japan	JPN	Japan	Fukaura	NA
Japan	JPN	Japan	Happou	NA
Japan	JPN	Japan	Odate	NA
Japan	JPN	Japan	Inakadate	NA
Japan	JPN	Japan	Owani	NA
Japan	JPN	Japan	Kosaka	NA
Japan	JPN	Japan	Shingo	NA
Japan	JPN	Japan	Nanbu	NA
Japan	JPN	Japan	Kazuno	NA
Japan	JPN	Japan	Sannohe	NA
Japan	JPN	Japan	Takko	NA
Japan	JPN	Japan	Hashikami	NA
Japan	JPN	Japan	Iwami	NA
Japan	JPN	Japan	Sakaiminato	NA
Japan	JPN	Japan	Kotoura	NA
Japan	JPN	Japan	Koufu	NA
Japan	JPN	Japan	Miasa	NA
Japan	JPN	Japan	Wakasa	NA
Japan	JPN	Japan	Kurayoshi	NA
Japan	JPN	Japan	Daisen	NA
Japan	JPN	Japan	Chidu	NA
Japan	JPN	Japan	Tottori	Tottori
Japan	JPN	Japan	Yurihama	NA
Japan	JPN	Japan	Nanbu	NA
Japan	JPN	Japan	Hiedu	NA
Japan	JPN	Japan	Nichinan	NA
Japan	JPN	Japan	Hino	NA
Japan	JPN	Japan	Houki	NA
Japan	JPN	Japan	Yazu	NA
Japan	JPN	Japan	Yonago	NA
Japan	JPN	Japan	Hokuei	NA
Japan	JPN	Japan	Fujisato	NA
Japan	JPN	Japan	Yahiko	NA
Japan	JPN	Japan	Tsubame	NA
Japan	JPN	Japan	Noshiro	NA
Japan	JPN	Japan	Kitaakita	NA
Japan	JPN	Japan	Kamikoani	NA
Japan	JPN	Japan	Mitane	NA
Japan	JPN	Japan	Semboku	NA
Japan	JPN	Japan	Akita	Akita
Japan	JPN	Japan	Gojome	NA
Japan	JPN	Japan	Daisen	NA
Japan	JPN	Japan	Hachirogata	NA
Japan	JPN	Japan	Ogata	NA
Japan	JPN	Japan	Oga	NA
Japan	JPN	Japan	Katagami	NA
Japan	JPN	Japan	Ikawa	NA
Japan	JPN	Japan	Yurihonjo	NA
Japan	JPN	Japan	Misato	NA
Japan	JPN	Japan	Yokote	NA
Japan	JPN	Japan	Ugo	NA
Japan	JPN	Japan	Yuzawa	NA
Japan	JPN	Japan	Mamurogawa	NA
Japan	JPN	Japan	Sakata	NA
